#
#  synelcyc 22.5 Reactions link table generated on Tue Sep 11, 2018
#
RXN-11480	EC-1.1.1.100
RXN-10954	EC-3.1.3.25
PRODISULFREDUCT-A-RXN	EC-1.8.4
RXN0-743	EC-5.4.99.18
ENOYL-ACP-REDUCT-NADH-RXN	EC-1.3.1.9
AMYLOMALT-RXN	EC-2.4.1.25
3-OXOACYL-ACP-REDUCT-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN-10	EC-6.3.4.5
RXN490-3622	
RXN0-6478	EC-3.1.26.12
RXN1G-409	EC-1.1.1.100
AICARSYN-RXN	EC-4.3.2.2
RXN0-947	EC-2.3.1.181
R342-RXN	EC-6.6.1.2
RXN0-20	
RXN0-5146	EC-3.2.1
RXN-9658	EC-1.3.1.9
ACETYLORNTRANSAM-RXN	EC-2.6.1.11
RXN-9535	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
PYRIMSYN3-RXN	EC-2.7.4.7
RXN-7101	
RXN0-308	EC-2.8.1.7
RXN-11477	EC-4.2.1.59
6.3.5.7-RXN	EC-6.3.5.7
METHCOCLTH-RXN	EC-2.1.1.258
PREPHENATE-TRANSAMINE-RXN	EC-2.6.1.79
BIOTINLIG-RXN	EC-6.3.4.15
RXN0-1061	EC-3.6.4.9	EC-3.6.4.10
2.7.11.19-RXN	EC-2.7.11.19
4.1.1.86-RXN	EC-4.1.1.86
RXN1G-951	EC-1.1.1.100
PGLYCDEHYDROG-RXN	EC-1.1.1.95
RXN1G-384	EC-1.1.1.100
RXN-9310	EC-4.2.99.20
RXN0-724	EC-1.17.4.2
3.4.23.36-RXN	EC-3.4.23.36
RXN0-1133	EC-2.3.1.12
P-PANTOCYSDECARB-RXN	EC-4.1.1.36
RXN-9635	EC-1.3.1.9
RXN-8853	EC-1.1.1.153
RXN-9531	EC-2.3.1.41
3.2.1.24-RXN	EC-3.2.1.24
RXN-15915	
O-SUCCHOMOSERLYASE-RXN	EC-2.5.1.48
RXN-13008	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN-8748	EC-3.1.3.1
RXN-11361	EC-2.7.7.80
3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN	EC-4.1.1.98
ACYLACPSYNTH-RXN	EC-6.2.1.20
NADH-DEHYDROGENASE-QUINONE-RXN	EC-1.6.5.11
1.8.4.8-RXN	EC-1.8.4.8
RXN-8039	EC-1.14.99
RXN1G-637	EC-1.1.1.100
2.7.1.90-RXN	EC-2.7.1.90
RXN1G-320	EC-4.2.1.59
MANNPISOM-RXN	EC-5.3.1.8
RXN0-6705	EC-2.3.1.51
RXN-7666	EC-1.3.1
RXN-9921	EC-3.1.3
2-OH-6-OXOHEPTA-2-4-DIENOATE-HYDR-RXN	EC-3.7.1
RXN-9632	EC-2.3.1.41
LCYSDESULF-RXN	EC-4.4.1.1	EC-4.4.1.28
RXN-9524	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN-5682	EC-1.3.1.78
RXN-15680	EC-2.5.1.18
1.2.1.13-RXN	EC-1.2.1.13
RXN-10062	EC-1.3.1.9
IMP-DEHYDROG-RXN	EC-1.1.1.205
GDPREDUCT-RXN	EC-1.17.4.1
RXN-3443	EC-1.2.1.3
4.2.1.59-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
HISTAMINOTRANS-RXN	EC-2.6.1.9
1.8.1.4-RXN	EC-1.8.1.4
RXN-16765	
UDPNACETYLGLUCOSAMACYLTRANS-RXN	EC-2.3.1.129
GTP-CYCLOHYDRO-II-RXN	EC-3.5.4.25
RXN1G-526	EC-1.3.1.9
RXN-15650	EC-2.6.1
RXN1G-203	EC-1.1.1.100
GLYCOGENSYN-RXN	EC-2.4.1.21
RXN0-5419	
RXN-15091	EC-2.7.1.174
RXN-9788	EC-2.8.1
GLUTATHIONE-REDUCT-NADPH-RXN	EC-1.8.1.7
RXN-9552	EC-1.1.1.100
RXN-14290	
RXN-9518	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
GDPMANDEHYDRA-RXN	EC-4.2.1.47
RXN-15510	
RXN-14117	EC-2.7.1.40
RXN-11706	EC-1.2.1.80
FGAMSYN-RXN	EC-6.3.5.3
RIBONUCLEOSIDE-DIP-REDUCTI-RXN	EC-1.17.4.1
RXN-13463	
GAMMA-GLUTAMYLTRANSFERASE-RXN	EC-2.3.2.2
UDPNACETYLMURAMATEDEHYDROG-RXN	EC-1.3.1.98
3.1.3.16-RXN	EC-3.1.3.16
DTMPKI-RXN	EC-2.7.4.12	EC-2.7.4.13	EC-2.7.4.9
1.3.7.5-RXN	EC-1.3.7.5
RXN-12876	
THIOREDOXIN-REDUCT-NADPH-RXN	EC-1.8.1.9
TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN	EC-5.4.99.12
RXN1G-488	EC-1.3.1.9
DIHYDROOROT-RXN	EC-3.5.2.3
RXN1G-157	EC-1.1.1.100
RXN-12575	EC-3.1.1.1
RXN0-2145	EC-1.3.1.9
THI-P-KIN-RXN	EC-2.7.4.16
RXN-9662	EC-1.3.1.9
DEOXYADENYLATE-KINASE-RXN	EC-2.7.4.13	EC-2.7.4.11
RXN-9540	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN-1223	EC-3.13.1.1
RXN-8668	EC-1.8.4.11
SIROHEME-FERROCHELAT-RXN	EC-4.99.1.4
RXN-14391	EC-3.6.4
CREATININASE-RXN	EC-3.5.2.10
RXN-11481	EC-4.2.1.59
RXN-11662	EC-1.1.1.35
PROTEIN-KINASE-RXN	EC-2.7.11.21	EC-2.7.11.22	EC-2.7.11.13	EC-2.7.11.1	EC-2.7.11.17	EC-2.7.11.12
RXNN-404	EC-3.5.1.4
ENOYL-ACP-REDUCT-NADPH-RXN	EC-1.3.1.39	EC-1.3.1.104	EC-2.3.1.86	EC-2.3.1.85	EC-1.3.1.10
CARBOXYMETHYLENEBUTENOLIDASE-RXN	EC-3.1.1.45
3-OXOACYL-ACP-SYNTH-BASE-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
RXN-11302	EC-3.4.16.4
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN	EC-2.3.1.51
RXN490-3608	
RXN490-3624	
ASPCARBTRANS-RXN	EC-2.1.3.2
RXN1G-460	EC-2.3.1.41
RXN-10949	EC-3.1.3.25
RXN0-949	EC-2.8.1.8
RXN0-7080	
RXN0-2141	EC-2.3.1.41
AMINOACYLASE-RXN	EC-3.5.1.14
RXN-9659	EC-1.3.1.9
RIBOSYLNICOTINAMIDE-KINASE-RXN	EC-2.7.1.22
RXN490-3621	
RXN-9536	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN0-6359	EC-2.8.1.1
RXN-14388	
RXN-7716	EC-1.8.1.4
ADENYLATECYC-RXN	EC-4.6.1.1
RXN490-3623	
RXN-11478	EC-1.3.1.9
R321-RXN	EC-1.14.13.83
RXN-14389	
NITRITE-REDUCTASE-CYTOCHROME-RXN	EC-1.7.2.1
RXN0-5021	EC-2.7.7
RXN-14384	EC-2.8.1.7
CDPREDUCT-RXN	EC-1.17.4.1
ACETYLGLUTKIN-RXN	EC-2.7.2.8
RXN490-3619	
2OXOGLUTDECARB-RXN	EC-1.2.4.2
PSII-RXN	EC-1.10.3.9
RXN-14386	EC-2.8.1.7
RXN490-3618	
RXN0-2621	EC-3.1.25
RXN1G-395	EC-1.3.1.9
5.99.1.2-RXN	EC-5.99.1.2
RXN0-747	EC-1.17.4.1
PPGPPSYN-RXN	EC-3.1.7.2
RXN-9655	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
RXN-9952	EC-1.1.1.44
RXN-9532	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
4.1.1.32-RXN	EC-4.1.1.32
RXN-15984	EC-4.4.1.32
PEROXID-RXN	EC-1.11.1.7
RXN-13268	EC-6.2.1.20
RXN-9222	EC-2.5.1.39
RXN-11474	EC-2.3.1.41
3.4.21.89-RXN	EC-3.4.21.89
MALONYL-ACPDECARBOX-RXN	EC-2.3.1
OROTPDECARB-RXN	EC-4.1.1.23
ADPREDUCT-RXN	EC-1.17.4.1
RXN-8795	
2.3.1.180-RXN	EC-2.3.1.180
3.1.27.5-RXN	EC-3.1.27.5
NQOR-RXN	EC-1.6.5.2
RXN0-5248	
RXN-8642	
RXN-16333	
3-DEHYDROQUINATE-SYNTHASE-RXN	EC-4.2.3.4
RXN-15468	
NAD-KIN-RXN	EC-2.7.1.23
RXN-14451	
RXN-8025	
RXN0-6954	
2.5.1.64-RXN	EC-2.2.1.9
RXN-12647	
MALSYN-RXN	EC-2.3.3.9
RXN0-5259	
RXN-7663	EC-2.5.1
RXN-924	
2-OCTAPRENYL-6-METHOXYPHENOL-HYDROX-RXN	EC-1.14.13
RXN-15815	
L-ASPARTATE-OXID-RXN	EC-1.4.3.16
RXN-15447	
RXN-5463	EC-2.4.1.257
RXN-12648	
1.11.1.12-RXN	EC-1.11.1.12
RXN0-5265	
HYDROGEN-DEHYDROGENASE-RXN	EC-1.12.1.2
RXN0-5245	
RXN-2961	EC-4.4.1.22
RXN-15953	
HEMN-RXN	EC-1.3.99.22
RXN-15451	
RXN-1641	EC-2.3.1.158
RXN-13576	
GSHTRAN-RXN	EC-2.5.1.18
RXN0-6490	
RXN-15513	EC-5.4.2.11
GLYCINE-AMINOTRANSFERASE-RXN	EC-2.6.1.4
RXN-15044	EC-2.3.1.42
GLUTAMINE--TRNA-LIGASE-RXN	EC-6.1.1.18
RXN-14261	EC-2.4.1.25
GARTRANSFORMYL2-RXN	EC-2.1.2
RXN-1404	EC-3.5.5.1
FARNESYLTRANSTRANSFERASE-RXN	EC-2.5.1.29
RXN-13443	EC-1.1.1.330
UDPKIN-RXN	EC-2.7.4.6
DTDPGLUCDEHYDRAT-RXN	EC-4.2.1.46
RXN-12870	
TRANSALDOL-RXN	EC-2.2.1.2
DIHYDROFOLATEREDUCT-RXN	EC-1.5.1.3
RXN-12539	
SUPEROX-DISMUT-RXN	EC-1.15.1.1
DCDPKIN-RXN	EC-2.7.4.6
RXN-12165	EC-1.2.1
SERINE-O-ACETTRAN-RXN	EC-2.3.1.30
COBINPGUANYLYLTRANS-RXN	EC-2.7.7.62
RXN-11484	EC-2.3.1.47
RXN66-484	EC-6.2.1.3
CARBAMATE-KINASE-RXN	EC-2.7.2.2
RXN-11153	
RXN1F-72	EC-1.3.1.75
ASPARTATE--TRNA-LIGASE-RXN	EC-6.1.1.12
RXN-10851	
RXN0-6523	EC-3.1.26.12
ALKAPHOSPHA-RXN	EC-3.1.3.1
RIBOFLAVINSYNDEAM-RXN	EC-3.5.4.26
RXN0-5462	EC-3.6.5.1	EC-3.6.5.2	EC-3.6.5.3	EC-3.6.5.4	EC-3.6.5.5	EC-3.6.5.6	EC-3.6.1.15
RIBAZOLEPHOSPHAT-RXN	EC-3.1.3.73
RXN0-5359	EC-2.7.7.65
ADENOSYLHOMOCYSTEINASE-RXN	EC-3.3.1.1
R223-RXN	EC-6.2.1.3
RXN0-4621	EC-2.7.1.170
ACETOOHBUTREDUCTOISOM-RXN	EC-1.1.1.86
PSERPHOSPHA-RXN	EC-3.1.3.3
RXN0-2381	EC-4.1.2.8
5.3.1.23-RXN	EC-5.3.1.23
POLYNUCLEOTIDE-ADENYLYLTRANSFERASE-RXN	EC-2.7.7.19
RXN-9868	EC-3.1.1.45
3.6.4.6-RXN	EC-3.6.4.6
PEPSYNTH-RXN	EC-2.7.9.2
RXN-9024	EC-3.2.1.3
3.4.21.102-RXN	EC-3.4.21.102
ORNITHINE-GLU-AMINOTRANSFORASE-RXN	EC-2.6.1.13
RXN-8790	
3.1.26.4-RXN	EC-3.1.26.4
NICOTINATEPRIBOSYLTRANS-RXN	EC-6.3.4.21
RXN-8631	EC-4.1.2.13
2TRANSKETO-RXN	EC-2.2.1.1
N-ACETYLGLUTPREDUCT-RXN	EC-1.2.1.38
RXN-7968	EC-1.1.1.282
2.5.1.19-RXN	EC-2.5.1.19
LYSINE--TRNA-LIGASE-RXN	EC-6.1.1.6
RXN-7658	EC-1.3.1
2-DEHYDROPANTOATE-REDUCT-RXN	EC-1.1.1.169
KDPGALDOL-RXN	EC-4.1.2.55	EC-4.1.2.14
RXN-5283	
1.1.1.271-RXN	EC-1.1.1.271
HOMOSERINE-O-ACETYLTRANSFERASE-RXN	EC-2.3.1.31
RXN-2542	EC-2.1.1.295
HALOALKANE-DEHALOGENASE-RXN	EC-3.8.1.5
RXN-16380	EC-6.2.1.3
GPH-RXN	EC-3.1.3.18
RXN-15308	EC-1.14.13
GLYCDEH-RXN	EC-1.1.1.6
RXN-15006	EC-1.2.1.38
RXN-14552	
RXN-13519	
GLUTAMATE-N-ACETYLTRANSFERASE-RXN	EC-2.3.1.35
TRANS-RXN490-3603	
RXN-14256	
TRANS-RXN-218	
GALPMUT-RXN	EC-5.4.99.9
TRANS-RXN490-3601	
RXN-13826	
RXN0-5267	
VALINE-PYRUVATE-AMINOTRANSFER-RXN	EC-2.6.1.66
TRANS-RXN490-3602	
F16ALDOLASE-RXN	EC-4.1.2.13
TRANS-RXN490-3597	
RXN-13290	EC-6.2.1.3
TRANS-RXN-190	
UDPACYLGLCNACDEACETYL-RXN	EC-3.5.1.108
DNA-LIGASE-NAD+-RXN	EC-6.5.1.6	EC-6.5.1.2
RXN-12861	
TRANS-RXN0-277	EC-1.6.1
DIAMINOPIMDECARB-RXN	EC-4.1.1.20
RXN-12481	EC-4.1.1.32
SULFATE-ADENYLYLTRANS-RXN	EC-2.7.7.4
DALADALALIG-RXN	EC-6.3.2.4
RXN-12000	EC-1.2.1
SERINE--PYRUVATE-AMINOTRANSFERASE-RXN	EC-2.6.1.51
COBALADENOSYLTRANS-RXN	EC-2.5.1.17
RXN-11409	
RXN66-479	EC-1.2.1.3
BRANCHED-CHAINAMINOTRANSFERVAL-RXN	EC-2.6.1.42
RXN-11150	
RXN1F-151	EC-5.5.1.19
ARGSUCCINSYN-RXN	EC-6.3.4.5
RXN-10711	EC-3.1.1.1
RXN0-6485	EC-3.1.26.12
ALDHDEHYDROG-RXN	EC-1.2.1.3
R83-RXN	EC-3.1.3.87
RXN0-5226	EC-3.2.1.52
ACYLCOADEHYDROG-RXN	EC-1.3.8
R145-RXN	EC-4.2.1.109
RXN0-4341	EC-2.7.1.167
ACETATEKIN-RXN	EC-2.7.2.1
PRPPAMIDOTRANS-RXN	EC-2.4.2.14
RXN0-2161	EC-6.1.1.11
5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN	EC-2.4.2.28
PHOSPHOGLUCMUT-RXN	EC-5.4.2.2
RXN-9673	EC-6.2.1.3
3.5.1.88-RXN	EC-3.5.1.88
PEPCARBOX-RXN	EC-4.1.1.31
RXN-9	EC-2.1.3
3.4.16.4-RXN	EC-3.4.16.4
OHMETPYRKIN-RXN	EC-2.7.1.49
RXN-8770	EC-3.1.3.73
3.1.26.11-RXN	EC-3.1.26.11
NAPHTHOATE-SYN-RXN	EC-4.1.3.36
RXN-8344	EC-2.7.7.75
2.8.1.6-RXN	EC-2.8.1.6
MOXXANAU-RXN	EC-1.1.99
RXN-7908	EC-4.2.1.96
2.3.1.157-RXN	EC-2.3.1.157
LIPIDADISACCHARIDESYNTH-RXN	EC-2.4.1.182
RXN-7568	
1.6.99.5-RXN	EC-1.6.5.11
ISPH2-RXN	EC-1.17.1.2
RXN-5183	EC-1.2.1
HOMOCYSMET-RXN	EC-2.1.1.14
RXN-17066	
H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN	EC-3.6.1.67
RXN-16136	EC-1.1.1
GMKALT-RXN	EC-2.7.4.13	EC-2.7.4.12
RXN-15131	
GLUTSEMIALDEHYDROG-RXN	EC-1.2.1.41
RXN-14930	EC-2.6.1.105
RXN-14382	
GLUCOSAMINE-6-P-DEAMIN-RXN	EC-3.5.99.6
RXN-14197	EC-3.5.4.1
FRUCTOKINASE-RXN	EC-2.7.1.4
RXN-13697	EC-2.6.1.1
UROGENIIISYN-RXN	EC-4.2.1.75
ERYTH4PDEHYDROG-RXN	EC-1.2.1.72
RXN-13202	EC-6.3.4.16
UDP-NACMURALA-GLU-LIG-RXN	EC-6.3.2.9
DNA-DIRECTED-DNA-POLYMERASE-RXN	EC-2.7.7.7
RXN-12729	EC-4.4.1.8
TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN	EC-2.5.1.30
DHLAXANAU-RXN	EC-3.8.1.5
RXN-12458	EC-2.1.1.228
SUCCSEMIALDDEHYDROG-RXN	EC-1.2.1.79
D-PPENTOMUT-RXN	EC-5.4.2.7
RXN-11833	EC-5.4.99.19
SEDOHEPTULOSE-BISPHOSPHATASE-RXN	EC-3.1.3.37
CHORISMATE-SYNTHASE-RXN	EC-4.2.3.5
RXN-11356	
RXN66-474	EC-6.2.1
BISPHOSPHOGLYCERATE-PHOSPHATASE-RXN	EC-3.1.3.13
RXN-11109	EC-3.6.4.13
RXN1F-10	EC-1.3.1.33
ARGINASE-RXN	EC-3.5.3.1
RXN-10639	
RXN0-6482	EC-2.7.7.56
ALARACECAT-RXN	EC-5.1.1.1
ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	EC-2.6.1.44
R524-RXN	EC-4.2.1.104
RXN0-5222	
ACONITATEDEHYDR-RXN	
QUINOLINATE-SYNTHA-RXN	EC-2.5.1.72
RXN0-4222	EC-3.1.13.1
7KAPSYN-RXN	EC-2.3.1.47
PROPKIN-RXN	EC-2.7.2.15
RXN0-1441	EC-3.6.1.53	EC-3.6.1.13
4.2.99.18-RXN	EC-4.2.99.18
PHOSMANMUT-RXN	EC-5.4.2.8
RXN-9615	
3.4.24.57-RXN	EC-3.4.24.57
PANTOATE-BETA-ALANINE-LIG-RXN	EC-6.3.2.1
RXN-8976	EC-2.4.1.227
3.4.11.18-RXN	EC-3.4.11.18
OHACYL-COA-DEHYDROG-RXN	EC-1.1.1.35
RXN-8764	EC-2.1.1.195
3.1.13.1-RXN	EC-3.1.13.1
NAG1P-URIDYLTRANS-RXN	EC-2.7.7.23
RXN-8315	
2.7.7.33-RXN	EC-2.7.7.33
METHIONINE--TRNA-LIGASE-RXN	EC-6.1.1.10
RXN-7774	EC-4.1.1.71
2.1.1.133-RXN	EC-2.1.1.133
LINB2-RXN	EC-3.8.1.5
RXN-6601	EC-2.3.2.2
1.5.1.15-RXN	EC-1.5.1.15
ISOCHORSYN-RXN	EC-5.4.4.2
RXN-4142	EC-1.2.1.3
HISTOLDEHYD-RXN	
RXN-16997	
GUANYL-KIN-RXN	EC-2.7.4.8
RXN-15986	EC-5.2.1
GLYOXI-RXN	EC-4.4.1.5
RXN-15124	
GLUTKIN-RXN	EC-2.7.2.11
RXN-14728	EC-3.5.1.4
RXN-14371	EC-2.4.1.18
GLUC1PURIDYLTRANS-RXN	EC-2.7.7.64	EC-2.7.7.9
RXN-14189	EC-1.11.1.6
DIHYDROOROTATE-DEHYDROGENASE-RXN	EC-1.3.5.2
FORMYLTHFDEFORMYL-RXN	EC-3.5.1.10
1.18.1.2-RXN	EC-1.18.1.2
RXN-13673	EC-2.5.1.18
RXN-15830	EC-1.9.3.1
UPPSYN-RXN	EC-2.5.1
RXN-14971	EC-1.3.5.1
DXS-RXN	EC-2.2.1.7
1.7.2.2-RXN	EC-1.7.2.2
RXN-12978	EC-6.2.1.3
RXN-15838	EC-1.7.2.1
UDP-GLUCURONATE-4-EPIMERASE-RXN	EC-5.1.3.6
PLASTOQUINOL--PLASTOCYANIN-REDUCTASE-RXN	EC-1.10.9.1
DIOHBUTANONEPSYN-RXN	EC-4.1.99.12
CYTOCHROME-C-OXIDASE-RXN	EC-1.9.3.1
RXN-12611	EC-2.5.1.3
RXN-15479	EC-1.97.1.12
THREONINE--TRNA-LIGASE-RXN	EC-6.1.1.3
DEPHOSPHOCOAKIN-RXN	EC-2.7.1.24
RXN-12252	EC-3.1.1.1
SUCCGLUALDDEHYD-RXN	EC-1.2.1.71
CYSTEINE--TRNA-LIGASE-RXN	EC-6.1.1.16
RXN-11737	EC-2.6.1.1
SAICARSYN-RXN	EC-6.3.2.6
CDPKIN-RXN	EC-2.7.4.6
RXN-11350	EC-2.4.1.129
RXN66-3	EC-1.2.1.3
BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN	EC-1.2.1.28
RXN-10981	
RXN0-882	EC-1.17.7.1
ANTHRANSYN-RXN	EC-4.1.3.27
RXN-10009	EC-2.5.1.105
RXN0-6479	EC-3.1.13.1
AICARTRANSFORM-RXN	EC-2.1.2.3
R343-RXN	EC-1.16.8.1
RXN0-5180	EC-2.5.1
ACETYLPUTRESCINE-DEACETYLASE-RXN	EC-3.5.1.62
PYRNUTRANSHYDROGEN-RXN	EC-1.6.1.2	EC-1.6.1.3	EC-1.6.1.1
RXN0-385	EC-3.6.1.19
6PFRUCTPHOS-RXN	EC-2.7.1.11
PREPHENATEDEHYDRAT-RXN	EC-4.2.1.51
RXN0-1281	EC-1.1.1
4.2.1.99-RXN	EC-4.2.1.99
PHENYLALANINE--TRNA-LIGASE-RXN	EC-6.1.1.20
RXN-9311	EC-3.1.2.28
3.4.23.43-RXN	EC-3.4.23.43
P-PANTOCYSLIG-RXN	EC-6.3.2.5
RXN-8899	
3.2.1.33-RXN	EC-3.2.1.33
O-SUCCINYLBENZOATE-COA-LIG-RXN	EC-6.2.1.26
RXN-8760	EC-2.1.1.151
3.1.1.64-RXN	EC-3.1.1.1
NADH-DEHYDROGENASE-RXN	EC-1.6.99.3
RXN-8042	EC-5.2.1.13
2.7.13.3-RXN	EC-2.7.13.3
MERCAPYSTRANS-RXN	EC-2.8.1.2
RXN-7669	EC-2.4.1.18
2.1.1.130-RXN	EC-2.1.1.130
LEUCINE--TRNA-LIGASE-RXN	EC-6.1.1.4
RXN-6081	
1.2.1.65-RXN	EC-1.2.1.65
IMPCYCLOHYDROLASE-RXN	EC-3.5.4.10
RXN-3521	
HISTCYCLOHYD-RXN	EC-3.5.4.19
RXN-16804	
GTPPYPHOSKIN-RXN	EC-2.7.6.5
RXN-15733	EC-2.7.6.3
GLYCOLATEDEHYDRO-RXN	EC-1.1.99.14
RXN-15121	
GLUTATHIONE-SYN-RXN	EC-6.3.2.3
RXN-14304	EC-2.4.2.28
GDPPYPHOSKIN-RXN	EC-2.7.6.5
RXN-14118	EC-3.5.4.13
FOLYLPOLYGLUTAMATESYNTH-RXN	EC-6.3.2.17
RXN-13482	EC-2.1.3.3
UGD-RXN	EC-1.1.1.22
DUDPKIN-RXN	EC-2.7.4.6
RXN-12878	
TRYPSYN-RXN	EC-4.2.1.20
DIHYDROXYISOVALDEHYDRAT-RXN	EC-4.2.1.9
RXN-12583	
THI-P-SYN-RXN	EC-2.5.1.3
DEOXYGUANOSINE-KINASE-RXN	EC-2.7.1.74	EC-2.7.1.113	EC-2.7.1.145
RXN-1224	EC-2.4.1
SPERMIDINESYN-RXN	EC-2.5.1.16
CTPSYN-RXN	EC-6.3.4.2
RXN-11667	EC-4.2.1.150
RXNQT-4366	EC-3.1.1.1
CATAL-RXN	EC-1.11.1.21	EC-1.11.1.6
RXN-11319	EC-4.1.99.19
RXN490-3616	EC-6.1.1
ATP-ADENYLYLTRANSFERASE-RXN	EC-2.7.7.53
RXN-10952	EC-3.1.3.25
RXN0-7139	
AMINOCYL-TRNA-HYDROLASE-RXN	EC-3.1.1.29
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	EC-4.1.1.39
RXN0-6377	EC-1.7.1.4
ADENYLOSUCCINATE-SYNTHASE-RXN	EC-6.3.4.4
R322-RXN	EC-2.1.1.152
RXN0-5114	EC-3.1.3.3
ACETYLHOMOSER-CYS-RXN	EC-2.5.1.49
PYRIDOXAL-4-DEHYDROGENASE-RXN	EC-1.1.1.107
RXN0-2921	EC-6.3.2.17
5.99.1.3-RXN	EC-5.99.1.3
PPPGPPHYDRO-RXN	EC-3.6.1.40
RXN-9987	EC-3.2.1.183
4.1.1.38-RXN	EC-4.1.1.38
PGLUCISOM-RXN	EC-5.3.1.9
RXN-9230	EC-2.5.1.39
3.4.21.92-RXN	EC-3.4.21.92
OXALATE-DECARBOXYLASE-RXN	EC-4.1.1.2
RXN-8796	
3.2.1.143-RXN	EC-3.2.1.143
NUCLEOSIDE-DIP-KIN-RXN	EC-2.7.4.6
RXN-8667	EC-1.11.1.21	EC-1.11.1.16
3-ISOPROPYLMALDEHYDROG-RXN	
NAD-SYNTH-GLN-RXN	EC-6.3.5.1
RXN-8026	
2.7.1.121-RXN	EC-2.7.1.121
MALTODEG-RXN	
RXN-7664	EC-1.3.1
2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN	EC-2.1.1.201
L-GLN-FRUCT-6-P-AMINOTRANS-RXN	EC-2.6.1.16
RXN-5467	EC-2.4.1.259
1.11.1.15-RXN	EC-1.11.1.15
IGPSYN-RXN	EC-4.1.1.48
RXN-2962	EC-1.1.1.284
HEXOKINASE-RXN	EC-2.7.1.1
RXN-16424	
GST-RXN	EC-2.5.1.18
RXN-15521	EC-2.4.1.129
GLYCINE-DEHYDROGENASE-RXN	EC-1.4.1.10
RXN-15045	EC-2.3.1.15
GLUTAMINESYN-RXN	EC-6.3.1.2
RXN-14267	EC-3.5.1.28
GCVMULTI-RXN	
RXN-14047	EC-4.2.1.3
FCLEPIM-RXN	EC-5
RXN-13456	
UDPMANNACADEHYDROG-RXN	EC-1.1.1.336
DTDPGLUCOSEPP-RXN	EC-2.7.7.24
RXN-12871	
TRIOSEPISOMERIZATION-RXN	EC-5.3.1.1
DIHYDROFOLATESYNTH-RXN	EC-6.3.2.12
RXN-12540	
TEICHOICSYN2-RXN	EC-2.4.1.187
DCTP-DEAM-RXN	EC-3.5.4.13
RXN-12193	EC-2.4.1.25
SHIKIMATE-5-DEHYDROGENASE-RXN	EC-1.1.1.25
COENZYME-F420-HYDROGENASE-RXN	EC-1.12.98.1
RXN-11578	EC-2.1.1.170
RXN66-555	EC-6.3.2
CARBODEHYDRAT-RXN	EC-4.2.1.1
RXN-11291	EC-2.4.1.129
RXN3O-178	EC-2.1.1.41
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	EC-1.2.1.11
RXN-10857	EC-4.1.2.25
RXN0-6524	EC-3.1.13.1
ALKYLHALIDASE-RXN	EC-3.8.1.1
RIBOFLAVINSYNREDUC-RXN	EC-1.1.1.193
RXN0-5515	EC-2.7.7.41
RXN0-5398	EC-4.2.1.70
ADENPRIBOSYLTRAN-RXN	EC-2.4.2.7
R229-RXN	EC-3.1.3.71
RXN0-4641	EC-4.2.1.126
ACETOOHBUTSYN-RXN	EC-2.2.1.6
PSERTRANSAM-RXN	EC-2.6.1.52
RXN0-2382	EC-4.2.1.122
5.4.1.2-RXN	EC-5.4.99.61
POLYPHOSPHATE-KINASE-RXN	EC-2.7.4.1
RXN-9929	EC-1.3.98.1
3.7.1.9-RXN	EC-3.7.1.9
PEPTIDYLPROLYL-ISOMERASE-RXN	EC-5.2.1.8
RXN-9025	EC-2.4.1.1
3.4.21.83-RXN	EC-3.4.21.83
OROPRIBTRANS-RXN	EC-2.4.2.10
RXN-8791	
3.1.26.5-RXN	EC-3.1.26.5
NMNAMIDOHYDRO-RXN	EC-3.5.1.42
RXN-8632	
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	EC-2.1.2.11
N-ACETYLTRANSFER-RXN	EC-2.3.1.1
RXN-7970	EC-1.1.1.87	EC-1.1.1.286
2.5.1.32-RXN	
MALATE-DEH-RXN	EC-1.1.1.37
RXN-7659	EC-1.3.1
2-ISOPROPYLMALATESYN-RXN	EC-2.3.3.13
